frame_idx,time_sec,f0_hz,conf,rms,voiced
6326,73.444717,129.199219,5.210740,0.061975,1
6327,73.456327,279.931641,8.234957,0.067246,1
6328,73.467937,129.199219,5.913659,0.074036,1
6329,73.479546,129.199219,5.307149,0.079787,1
6330,73.491156,129.199219,5.230287,0.083660,1
6331,73.502766,129.199219,6.615804,0.082111,1
6332,73.514376,,0.576937,0.084830,0
6333,73.525986,,1.270447,0.083507,0
6334,73.537596,,2.474854,0.080358,0
6335,73.549206,86.132812,3.684786,0.080872,1
6336,73.560816,,0.752859,0.070709,0
6337,73.572426,150.732422,9.122948,0.070685,1
6338,73.584036,,2.800696,0.072894,0
6339,73.595646,150.732422,3.562901,0.070085,1
6340,73.607256,279.931641,14.055886,0.070200,1
6341,73.618866,279.931641,21.032381,0.066004,1
6342,73.630476,279.931641,19.450027,0.066070,1
6343,73.642086,,0.723419,0.067453,0
6344,73.653696,258.398438,40.391861,0.072790,1
6345,73.665306,258.398438,39.682294,0.074645,1
6346,73.676916,258.398438,28.604376,0.070769,1
6347,73.688526,258.398438,23.045436,0.073222,1
6348,73.700136,258.398438,18.627746,0.075263,1
6349,73.711746,258.398438,28.401040,0.078374,1
6350,73.723356,258.398438,25.905874,0.073320,1
6351,73.734966,,1.850216,0.068087,0
6352,73.746576,215.332031,12.659585,0.058173,1
6353,73.758186,,1.655408,0.045390,0
6354,73.769796,,2.409345,0.049063,0
6355,73.781406,129.199219,4.895772,0.046483,1
6356,73.793016,129.199219,4.864124,0.051110,1
6357,73.804626,86.132812,3.739635,0.052963,1
6358,73.816236,,1.544052,0.051334,0
6359,73.827846,172.265625,7.127952,0.052463,1
6360,73.839456,172.265625,5.244853,0.050236,1
6361,73.851066,,1.541839,0.074861,0
6362,73.862676,172.265625,6.618106,0.097089,1
6363,73.874286,,0.392931,0.111618,0
6364,73.885896,,0.515345,0.123642,0
6365,73.897506,301.464844,38.293633,0.119230,1
6366,73.909116,172.265625,7.653240,0.107331,1
6367,73.920726,,1.294618,0.094209,0
6368,73.932336,,1.903928,0.079824,0
6369,73.943946,279.931641,14.243303,0.075336,1
6370,73.955556,279.931641,17.155171,0.078900,1
6371,73.967166,279.931641,13.846799,0.088671,1
6372,73.978776,279.931641,11.440792,0.098224,1
6373,73.990385,279.931641,18.026230,0.107006,1
6374,74.001995,279.931641,20.617116,0.106441,1
6375,74.013605,,0.947724,0.103227,0
6376,74.025215,172.265625,5.866925,0.116143,1
6377,74.036825,,0.455380,0.109010,0
6378,74.048435,,0.938922,0.120050,0
6379,74.060045,129.199219,13.202041,0.120802,1
6380,74.071655,129.199219,14.856255,0.101748,1
6381,74.083265,129.199219,9.301766,0.101269,1
6382,74.094875,129.199219,7.757626,0.082623,1
6383,74.106485,129.199219,6.553823,0.075815,1
6384,74.118095,107.666016,7.063691,0.070192,1
6385,74.129705,150.732422,3.650180,0.065753,1
6386,74.141315,129.199219,5.208886,0.067555,1
6387,74.152925,279.931641,9.955796,0.070681,1
6388,74.164535,279.931641,7.446708,0.075695,1
6389,74.176145,279.931641,4.598924,0.072333,1
6390,74.187755,193.798828,6.781925,0.068704,1
6391,74.199365,258.398438,10.944292,0.064215,1
6392,74.210975,258.398438,15.841386,0.064842,1
6393,74.222585,,0.839886,0.070622,0
6394,74.234195,,1.054801,0.077548,0
6395,74.245805,753.662109,19.360398,0.088881,1
6396,74.257415,753.662109,25.574931,0.099436,1
6397,74.269025,193.798828,4.765284,0.118886,1
6398,74.280635,193.798828,4.730905,0.133258,1
6399,74.292245,172.265625,3.653535,0.135731,1
6400,74.303855,172.265625,3.327149,0.129661,1
6401,74.315465,710.595703,17.827184,0.111093,1
6402,74.327075,710.595703,11.291861,0.085992,1
6403,74.338685,172.265625,3.972074,0.066968,1
6404,74.350295,215.332031,5.209494,0.056585,1
6405,74.361905,215.332031,7.096643,0.049345,1
6406,74.373515,172.265625,5.674750,0.045959,1
6407,74.385125,172.265625,5.964771,0.043059,1
6408,74.396735,882.861328,6.886960,0.042877,1
6409,74.408345,172.265625,3.960946,0.041902,1
6410,74.419955,172.265625,3.615570,0.044731,1
6411,74.431565,,2.230933,0.049008,0
6412,74.443175,,2.226134,0.070095,0
6413,74.454785,,2.641050,0.085778,0
6414,74.466395,,2.290732,0.094152,0
6415,74.478005,,2.715367,0.100536,0
6416,74.489615,301.464844,13.937576,0.093389,1
6417,74.501224,301.464844,11.831688,0.086199,1
6418,74.512834,301.464844,8.094823,0.085064,1
6419,74.524444,279.931641,3.659582,0.083996,1
6420,74.536054,,1.205026,0.085308,0
6421,74.547664,861.328125,15.015614,0.092539,1
6422,74.559274,861.328125,18.064977,0.104328,1
6423,74.570884,861.328125,14.165567,0.110461,1
6424,74.582494,861.328125,15.715692,0.118559,1
6425,74.594104,861.328125,21.555164,0.121000,1
6426,74.605714,861.328125,19.480746,0.112508,1
6427,74.617324,861.328125,16.383683,0.107926,1
6428,74.628934,,2.195611,0.099080,0
6429,74.640544,,2.055712,0.085517,0
6430,74.652154,818.261719,13.273742,0.078809,1
6431,74.663764,818.261719,10.122408,0.069819,1
6432,74.675374,,2.078862,0.060301,0
6433,74.686984,279.931641,3.132798,0.057022,1
6434,74.698594,279.931641,5.347843,0.051780,1
6435,74.710204,279.931641,4.069271,0.047259,1
6436,74.721814,279.931641,4.437795,0.044394,1
6437,74.733424,279.931641,6.124391,0.047979,1
6438,74.745034,279.931641,8.365294,0.059857,1
6439,74.756644,279.931641,6.563284,0.067597,1
6440,74.768254,279.931641,6.390276,0.075440,1
6441,74.779864,279.931641,5.860872,0.078584,1
6442,74.791474,279.931641,7.096916,0.076664,1
6443,74.803084,559.863281,22.607539,0.076294,1
6444,74.814694,559.863281,27.724581,0.075748,1
6445,74.826304,559.863281,20.356007,0.076131,1
6446,74.837914,279.931641,3.575202,0.075369,1
6447,74.849524,279.931641,5.549071,0.073286,1
6448,74.861134,559.863281,15.040781,0.066485,1
6449,74.872744,279.931641,3.101753,0.059140,1
6450,74.884354,,0.600394,0.053217,0
6451,74.895964,172.265625,3.515173,0.047269,1
6452,74.907574,,2.894128,0.044978,0
6453,74.919184,129.199219,3.094321,0.041676,1
6454,74.930794,279.931641,4.136216,0.037225,1
6455,74.942404,279.931641,3.704047,0.035982,1
6456,74.954014,193.798828,3.656060,0.034684,1
6457,74.965624,,2.881459,0.035365,0
6458,74.977234,279.931641,3.647381,0.034328,1
6459,74.988844,,2.841766,0.034572,0
6460,75.000454,,2.672341,0.036732,0
6461,75.012063,,2.752291,0.037001,0
6462,75.023673,,2.272734,0.037881,0
6463,75.035283,129.199219,4.708613,0.047171,1
6464,75.046893,,2.314408,0.060870,0
6465,75.058503,129.199219,3.309140,0.068815,1
6466,75.070113,107.666016,6.136666,0.090811,1
6467,75.081723,,1.000000,0.097878,0
6468,75.093333,,0.786469,0.099223,0
6469,75.104943,,0.545718,0.103689,0
6470,75.116553,129.199219,11.860434,0.092045,1
6471,75.128163,129.199219,14.846932,0.088135,1
6472,75.139773,129.199219,9.150299,0.081336,1
6473,75.151383,129.199219,12.426760,0.072563,1
6474,75.162993,129.199219,7.241648,0.069159,1
6475,75.174603,129.199219,4.905928,0.068058,1
6476,75.186213,129.199219,4.267317,0.072168,1
6477,75.197823,279.931641,22.341803,0.071864,1
6478,75.209433,279.931641,16.867799,0.067791,1
6479,75.221043,107.666016,4.877252,0.057738,1
6480,75.232653,,2.078080,0.046457,0
6481,75.244263,559.863281,7.515126,0.039836,1
6482,75.255873,559.863281,4.061448,0.048619,1
6483,75.267483,,2.506788,0.062982,0
6484,75.279093,279.931641,19.441604,0.070024,1
6485,75.290703,279.931641,32.400035,0.076877,1
6486,75.302313,279.931641,19.452611,0.077012,1
6487,75.313923,279.931641,17.306320,0.068244,1
6488,75.325533,236.865234,12.046119,0.072081,1
6489,75.337143,215.332031,13.921320,0.072279,1
6490,75.348753,215.332031,5.354055,0.081707,1
6491,75.360363,,1.000000,0.097138,0
6492,75.371973,258.398438,29.245429,0.099328,1
6493,75.383583,258.398438,36.667705,0.107096,1
6494,75.395193,258.398438,39.353151,0.106078,1
6495,75.406803,258.398438,52.979170,0.095576,1
6496,75.418413,258.398438,32.806825,0.088761,1
6497,75.430023,258.398438,30.731744,0.078088,1
6498,75.441633,258.398438,26.688628,0.065313,1
6499,75.453243,258.398438,23.766104,0.063243,1
6500,75.464853,129.199219,3.448788,0.066136,1
6501,75.476463,279.931641,21.575808,0.063719,1
6502,75.488073,279.931641,21.239686,0.067716,1
6503,75.499683,301.464844,15.610875,0.064470,1
6504,75.511293,301.464844,12.423845,0.066442,1
6505,75.522902,301.464844,8.784119,0.071699,1
6506,75.534512,301.464844,10.648275,0.079354,1
6507,75.546122,279.931641,5.441698,0.091831,1
6508,75.557732,,1.675991,0.093066,0
6509,75.569342,279.931641,3.367001,0.095349,1
6510,75.580952,279.931641,5.742875,0.094932,1
6511,75.592562,279.931641,6.158357,0.092628,1
6512,75.604172,,2.268083,0.093469,0
6513,75.615782,,1.268319,0.095163,0
6514,75.627392,,1.689637,0.091984,0
6515,75.639002,,2.116380,0.087591,0
6516,75.650612,172.265625,3.777639,0.081373,1
6517,75.662222,,1.624320,0.073517,0
6518,75.673832,,2.888767,0.069143,0
6519,75.685442,,1.865740,0.066221,0
6520,75.697052,,0.755750,0.063805,0
6521,75.708662,,1.120201,0.061800,0
6522,75.720272,258.398438,3.188012,0.057382,1
6523,75.731882,,0.990717,0.053273,0
6524,75.743492,258.398438,9.154306,0.052188,1
6525,75.755102,258.398438,12.768707,0.049483,1
6526,75.766712,258.398438,9.980299,0.050085,1
6527,75.778322,,0.308620,0.048097,0
6528,75.789932,,0.942372,0.044708,0
6529,75.801542,,1.910821,0.041958,0
6530,75.813152,258.398438,11.037073,0.038995,1
6531,75.824762,129.199219,3.224251,0.041937,1
6532,75.836372,,1.963593,0.048466,0
6533,75.847982,,1.652519,0.054706,0
6534,75.859592,,1.506122,0.057086,0
6535,75.871202,,1.533743,0.060623,0
6536,75.882812,129.199219,4.162948,0.063071,1
6537,75.894422,,2.018348,0.065476,0
6538,75.906032,,1.455455,0.063483,0
6539,75.917642,,1.782767,0.064273,0
6540,75.929252,129.199219,3.500577,0.066661,1
6541,75.940862,129.199219,4.498573,0.072991,1
6542,75.952472,129.199219,5.877036,0.083444,1
6543,75.964082,129.199219,7.361848,0.086000,1
6544,75.975692,129.199219,4.360284,0.086248,1
6545,75.987302,129.199219,4.513431,0.081534,1
6546,75.998912,129.199219,4.138409,0.078213,1
6547,76.010522,129.199219,4.387552,0.075067,1
6548,76.022132,129.199219,4.056632,0.071157,1
6549,76.033741,129.199219,5.189218,0.069487,1
6550,76.045351,129.199219,4.454410,0.067544,1
6551,76.056961,129.199219,3.404787,0.069888,1
6552,76.068571,129.199219,3.366853,0.070626,1
6553,76.080181,129.199219,4.359093,0.067312,1
6554,76.091791,129.199219,5.001614,0.063352,1
6555,76.103401,129.199219,3.990930,0.066983,1
6556,76.115011,129.199219,4.110092,0.082140,1
6557,76.126621,129.199219,4.970734,0.091406,1
6558,76.138231,129.199219,5.621985,0.103111,1
6559,76.149841,129.199219,9.480997,0.097740,1
6560,76.161451,129.199219,8.948653,0.087128,1
6561,76.173061,129.199219,8.561115,0.078377,1
6562,76.184671,129.199219,7.798671,0.060856,1
6563,76.196281,236.865234,6.159735,0.062090,1
6564,76.207891,236.865234,6.245488,0.058942,1
6565,76.219501,236.865234,4.475660,0.057804,1
6566,76.231111,236.865234,6.418750,0.058426,1
6567,76.242721,236.865234,6.301965,0.054041,1
6568,76.254331,129.199219,3.552992,0.047949,1
6569,76.265941,,2.493376,0.047377,0
6570,76.277551,215.332031,13.407715,0.045197,1
6571,76.289161,,0.917522,0.042216,0
6572,76.300771,,1.000000,0.041321,0
6573,76.312381,,0.622284,0.037282,0
6574,76.323991,,1.383611,0.036802,0
6575,76.335601,236.865234,9.140998,0.038194,1
6576,76.347211,990.527344,12.538099,0.042086,1
6577,76.358821,990.527344,10.852347,0.042258,1
6578,76.370431,193.798828,7.036201,0.053465,1
6579,76.382041,,0.923997,0.057713,0
6580,76.393651,,1.421741,0.059882,0
6581,76.405261,215.332031,21.064924,0.067520,1
6582,76.416871,215.332031,21.196982,0.062211,1
6583,76.428481,,0.817972,0.064120,0
6584,76.440091,,1.000000,0.068927,0
6585,76.451701,236.865234,20.850724,0.071255,1
6586,76.463311,236.865234,17.560119,0.076722,1
6587,76.474921,236.865234,20.082795,0.078732,1
6588,76.486531,236.865234,15.008860,0.074680,1
6589,76.498141,,0.693947,0.069198,0
6590,76.509751,,1.064860,0.062712,0
6591,76.521361,,2.465073,0.063096,0
6592,76.532971,258.398438,19.047567,0.067452,1
6593,76.544580,,0.703729,0.070562,0
6594,76.556190,,1.457139,0.080526,0
6595,76.567800,,1.641715,0.080676,0
6596,76.579410,172.265625,3.932360,0.079867,1
6597,76.591020,538.330078,29.464613,0.080136,1
6598,76.602630,538.330078,18.256561,0.075795,1
6599,76.614240,538.330078,13.368066,0.077952,1
6600,76.625850,279.931641,5.582676,0.076614,1
6601,76.637460,258.398438,4.849011,0.072082,1
6602,76.649070,193.798828,4.359802,0.070374,1
6603,76.660680,193.798828,5.931659,0.073580,1
6604,76.672290,,2.366390,0.081847,0
6605,76.683900,,2.446144,0.090167,0
6606,76.695510,,1.493967,0.092511,0
6607,76.707120,,1.000000,0.085579,0
6608,76.718730,215.332031,4.080426,0.080856,1
6609,76.730340,215.332031,4.258751,0.085034,1
6610,76.741950,,0.479241,0.086560,0
6611,76.753560,172.265625,5.256665,0.088101,1
6612,76.765170,172.265625,6.576705,0.087110,1
6613,76.776780,172.265625,7.129509,0.081663,1
6614,76.788390,172.265625,9.048066,0.079754,1
6615,76.800000,172.265625,9.527053,0.083176,1
6616,76.811610,172.265625,12.644837,0.086028,1
6617,76.823220,172.265625,17.007066,0.091099,1
6618,76.834830,172.265625,22.245966,0.101424,1
6619,76.846440,172.265625,21.986013,0.103940,1
6620,76.858050,,1.509901,0.106586,0
6621,76.869660,,1.362686,0.103190,0
6622,76.881270,,2.071297,0.095036,0
6623,76.892880,,1.484043,0.091660,0
6624,76.904490,193.798828,21.122512,0.088482,1
6625,76.916100,172.265625,15.392018,0.087235,1
6626,76.927710,,1.362772,0.087459,0
6627,76.939320,172.265625,18.296314,0.088381,1
6628,76.950930,,1.230064,0.088498,0
6629,76.962540,172.265625,20.164548,0.086299,1
6630,76.974150,172.265625,16.553709,0.077222,1
6631,76.985760,279.931641,4.015514,0.068408,1
6632,76.997370,172.265625,16.986402,0.059307,1
6633,77.008980,172.265625,16.845387,0.053095,1
6634,77.020590,172.265625,18.275323,0.054697,1
6635,77.032200,172.265625,20.071386,0.055394,1
6636,77.043810,172.265625,18.723210,0.056895,1
6637,77.055420,,1.467228,0.056474,0
6638,77.067029,,1.509929,0.056013,0
6639,77.078639,172.265625,12.307864,0.055669,1
6640,77.090249,172.265625,11.241810,0.053889,1
6641,77.101859,172.265625,11.007875,0.051469,1
6642,77.113469,,1.642715,0.048096,0
6643,77.125079,,1.482797,0.047385,0
6644,77.136689,,1.934087,0.048947,0
6645,77.148299,,2.141432,0.054439,0
6646,77.159909,,1.822277,0.092577,0
6647,77.171519,,0.912123,0.105193,0
6648,77.183129,,0.792228,0.120401,0
6649,77.194739,,0.468453,0.133136,0
6650,77.206349,172.265625,13.066818,0.121720,1
6651,77.217959,172.265625,13.099984,0.118551,1
6652,77.229569,172.265625,11.940946,0.109413,1
6653,77.241179,172.265625,12.907890,0.094248,1
6654,77.252789,,1.125503,0.089209,0
6655,77.264399,172.265625,15.753412,0.087011,1
6656,77.276009,129.199219,6.149134,0.085382,1
6657,77.287619,,1.156704,0.093424,0
6658,77.299229,,1.100091,0.093133,0
6659,77.310839,193.798828,21.517723,0.095435,1
6660,77.322449,,1.863054,0.093775,0
6661,77.334059,172.265625,27.682327,0.087545,1
6662,77.345669,,2.468055,0.087393,0
6663,77.357279,172.265625,19.001135,0.088285,1
6664,77.368889,,1.379119,0.096751,0
6665,77.380499,,1.967194,0.105840,0
6666,77.392109,,1.999466,0.113725,0
6667,77.403719,,2.180048,0.115084,0
6668,77.415329,,2.423806,0.113819,0
6669,77.426939,,2.353315,0.108443,0
6670,77.438549,,1.857071,0.098248,0
6671,77.450159,,1.570763,0.089517,0
6672,77.461769,,1.111343,0.080895,0
6673,77.473379,172.265625,13.079807,0.073167,1
6674,77.484989,172.265625,9.111736,0.066307,1
6675,77.496599,172.265625,7.854327,0.064032,1
6676,77.508209,172.265625,7.541997,0.060344,1
6677,77.519819,172.265625,7.300020,0.058008,1
6678,77.531429,172.265625,8.654064,0.055402,1
6679,77.543039,172.265625,8.514340,0.048434,1
6680,77.554649,172.265625,7.557531,0.042937,1
6681,77.566259,,0.542271,0.037276,0
6682,77.577868,172.265625,4.760327,0.036040,1
6683,77.589478,172.265625,6.846984,0.036012,1
6684,77.601088,129.199219,7.862846,0.032902,1
6685,77.612698,279.931641,4.740679,0.036634,1
6686,77.624308,279.931641,4.198305,0.037781,1
6687,77.635918,129.199219,5.458192,0.041535,1
6688,77.647528,279.931641,3.184713,0.043075,1
6689,77.659138,279.931641,4.624898,0.041984,1
6690,77.670748,279.931641,3.387889,0.039961,1
6691,77.682358,279.931641,4.855869,0.043814,1
6692,77.693968,279.931641,5.085950,0.050756,1
6693,77.705578,279.931641,4.537600,0.057828,1
6694,77.717188,107.666016,4.465670,0.062888,1
6695,77.728798,86.132812,3.510333,0.067178,1
6696,77.740408,,2.357542,0.065956,0
6697,77.752018,,1.000000,0.064259,0
6698,77.763628,215.332031,4.633914,0.065919,1
6699,77.775238,215.332031,4.266360,0.065017,1
6700,77.786848,,0.816421,0.067380,0
6701,77.798458,279.931641,6.026862,0.068920,1
6702,77.810068,,1.000000,0.066927,0
6703,77.821678,279.931641,5.140423,0.061269,1
6704,77.833288,279.931641,5.253723,0.055870,1
6705,77.844898,279.931641,4.882295,0.049382,1
6706,77.856508,279.931641,4.917457,0.044398,1
6707,77.868118,279.931641,5.092973,0.042771,1
6708,77.879728,279.931641,6.174439,0.041596,1
6709,77.891338,279.931641,4.557484,0.041819,1
6710,77.902948,,1.693850,0.044285,0
6711,77.914558,,1.569937,0.046290,0
6712,77.926168,215.332031,3.516559,0.046768,1
6713,77.937778,172.265625,4.295168,0.048508,1
6714,77.949388,,2.524572,0.057649,0
6715,77.960998,172.265625,3.806553,0.062167,1
6716,77.972608,172.265625,3.749809,0.067066,1
6717,77.984218,,1.087450,0.068023,0
6718,77.995828,,1.378433,0.062528,0
6719,78.007438,,1.000000,0.061874,0
6720,78.019048,,1.163354,0.062454,0
6721,78.030658,172.265625,4.562911,0.069488,1
6722,78.042268,322.998047,12.337562,0.071329,1
6723,78.053878,,1.797186,0.074940,0
6724,78.065488,,2.033800,0.078750,0
6725,78.077098,,2.035244,0.078873,0
6726,78.088707,172.265625,3.456852,0.085859,1
6727,78.100317,,2.780839,0.086072,0
6728,78.111927,,2.180183,0.087519,0
6729,78.123537,172.265625,3.989958,0.087278,1
6730,78.135147,172.265625,5.857607,0.085329,1
6731,78.146757,495.263672,3.093043,0.085225,1
6732,78.158367,495.263672,3.613146,0.084147,1
6733,78.169977,,2.240528,0.083483,0
6734,78.181587,,2.549863,0.078171,0
6735,78.193197,,1.625893,0.081353,0
6736,78.204807,172.265625,3.396209,0.097783,1
6737,78.216417,,0.498973,0.110165,0
6738,78.228027,172.265625,7.412244,0.122348,1
6739,78.239637,172.265625,4.421573,0.127865,1
6740,78.251247,129.199219,3.682457,0.127589,1
6741,78.262857,,2.881225,0.127480,0
6742,78.274467,107.666016,3.496408,0.121835,1
6743,78.286077,,1.001948,0.114424,0
6744,78.297687,,0.754358,0.106333,0
6745,78.309297,,0.796295,0.102148,0
6746,78.320907,193.798828,13.673776,0.104169,1
6747,78.332517,193.798828,16.557046,0.109793,1
6748,78.344127,193.798828,19.948212,0.110721,1
6749,78.355737,193.798828,14.179844,0.110051,1
6750,78.367347,172.265625,13.133887,0.110048,1
6751,78.378957,193.798828,14.294987,0.111594,1
6752,78.390567,193.798828,17.547634,0.112038,1
6753,78.402177,193.798828,23.858473,0.112340,1
6754,78.413787,172.265625,20.914241,0.107641,1
6755,78.425397,,0.723633,0.094040,0
6756,78.437007,,0.799508,0.081847,0
6757,78.448617,172.265625,5.522428,0.073569,1
6758,78.460227,215.332031,3.535367,0.077568,1
6759,78.471837,215.332031,3.032997,0.092936,1
6760,78.483447,215.332031,8.332040,0.101496,1
6761,78.495057,215.332031,11.171587,0.111457,1
6762,78.506667,215.332031,13.400785,0.116678,1
6763,78.518277,215.332031,14.323419,0.125021,1
6764,78.529887,215.332031,13.311788,0.128097,1
6765,78.541497,215.332031,17.425839,0.130223,1
6766,78.553107,215.332031,20.337455,0.131107,1
6767,78.564717,215.332031,20.156319,0.123314,1
6768,78.576327,215.332031,21.912201,0.118571,1
6769,78.587937,215.332031,24.951657,0.111823,1
6770,78.599546,215.332031,24.741574,0.105493,1
6771,78.611156,215.332031,18.501337,0.100442,1
6772,78.622766,215.332031,17.189221,0.102137,1
6773,78.634376,215.332031,16.791000,0.093204,1
6774,78.645986,,0.439401,0.082510,0
6775,78.657596,215.332031,7.220588,0.073441,1
6776,78.669206,,1.164528,0.058259,0
6777,78.680816,,0.578650,0.051596,0
6778,78.692426,322.998047,5.570484,0.053545,1
6779,78.704036,,2.715363,0.056641,0
6780,78.715646,,1.871941,0.059492,0
6781,78.727256,322.998047,3.811276,0.069529,1
6782,78.738866,,0.792421,0.079058,0
6783,78.750476,,1.762879,0.077343,0
6784,78.762086,129.199219,5.431729,0.082451,1
6785,78.773696,,2.797150,0.086182,0
6786,78.785306,,2.633688,0.081502,0
6787,78.796916,,1.613046,0.083605,0
6788,78.808526,,0.774683,0.081737,0
6789,78.820136,,2.101475,0.073723,0
6790,78.831746,215.332031,5.399356,0.072603,1
6791,78.843356,,1.887056,0.077007,0
6792,78.854966,258.398438,16.502923,0.075243,1
6793,78.866576,258.398438,17.427761,0.075958,1
6794,78.878186,667.529297,3.189478,0.072077,1
6795,78.889796,,1.080452,0.066203,0
6796,78.901406,258.398438,5.377324,0.066914,1
6797,78.913016,258.398438,10.167673,0.072759,1
6798,78.924626,258.398438,16.225542,0.075275,1
6799,78.936236,,2.839307,0.077084,0
6800,78.947846,129.199219,4.224143,0.081163,1
6801,78.959456,107.666016,8.599453,0.077808,1
6802,78.971066,129.199219,5.273492,0.079865,1
6803,78.982676,129.199219,3.771515,0.081032,1
6804,78.994286,129.199219,3.414655,0.074714,1
6805,79.005896,258.398438,12.717661,0.075144,1
6806,79.017506,129.199219,3.623541,0.083925,1
6807,79.029116,258.398438,21.687614,0.086932,1
6808,79.040726,86.132812,3.128158,0.090340,1
6809,79.052336,129.199219,4.655810,0.101735,1
6810,79.063946,129.199219,4.135155,0.102507,1
6811,79.075556,129.199219,3.867764,0.105691,1
6812,79.087166,236.865234,20.812261,0.113918,1
6813,79.098776,236.865234,28.200703,0.108736,1
6814,79.110385,258.398438,33.849025,0.107979,1
6815,79.121995,129.199219,4.959449,0.107616,1
6816,79.133605,129.199219,5.792324,0.101449,1
6817,79.145215,,2.567839,0.099696,0
6818,79.156825,129.199219,3.471359,0.097055,1
6819,79.168435,129.199219,4.465261,0.099006,1
6820,79.180045,129.199219,4.174549,0.100085,1
6821,79.191655,129.199219,5.203039,0.097740,1
6822,79.203265,,2.121081,0.095543,0
6823,79.214875,129.199219,4.183624,0.087545,1
6824,79.226485,,1.170564,0.084410,0
6825,79.238095,107.666016,6.153927,0.092541,1
6826,79.249705,107.666016,5.324150,0.125701,1
6827,79.261315,,2.436824,0.127649,0
6828,79.272925,129.199219,4.894308,0.138077,1
6829,79.284535,107.666016,4.855916,0.139287,1
6830,79.296145,107.666016,7.567714,0.111004,1
6831,79.307755,107.666016,5.561535,0.113844,1
6832,79.319365,215.332031,17.041347,0.108518,1
6833,79.330975,215.332031,25.002477,0.099439,1
6834,79.342585,215.332031,23.743605,0.101156,1
6835,79.354195,215.332031,24.091068,0.099309,1
6836,79.365805,215.332031,27.199199,0.090803,1
6837,79.377415,215.332031,28.231626,0.092800,1
6838,79.389025,107.666016,3.787022,0.090480,1
6839,79.400635,107.666016,3.933001,0.090654,1
6840,79.412245,107.666016,3.758036,0.094240,1
6841,79.423855,215.332031,30.331541,0.100426,1
6842,79.435465,215.332031,41.577303,0.102230,1
6843,79.447075,215.332031,44.543639,0.100052,1
6844,79.458685,215.332031,34.262269,0.102868,1
6845,79.470295,215.332031,38.668321,0.097754,1
6846,79.481905,215.332031,29.311822,0.098129,1
6847,79.493515,215.332031,14.644470,0.095019,1
6848,79.505125,215.332031,7.947825,0.083493,1
6849,79.516735,,2.800952,0.081788,0
6850,79.528345,,0.961844,0.073361,0
6851,79.539955,,0.790121,0.073647,0
6852,79.551565,129.199219,7.238569,0.075333,1
6853,79.563175,129.199219,7.601117,0.070719,1
6854,79.574785,129.199219,5.317598,0.073277,1
6855,79.586395,129.199219,7.140321,0.072056,1
6856,79.598005,,1.658970,0.072115,0
6857,79.609615,129.199219,6.478097,0.075934,1
6858,79.621224,129.199219,8.307981,0.074779,1
6859,79.632834,129.199219,6.468210,0.077397,1
6860,79.644444,129.199219,8.180860,0.076708,1
6861,79.656054,129.199219,7.715035,0.069217,1
6862,79.667664,129.199219,7.993764,0.065323,1
6863,79.679274,129.199219,7.124523,0.058802,1
6864,79.690884,129.199219,7.093201,0.054452,1
6865,79.702494,495.263672,3.234049,0.058334,1
6866,79.714104,129.199219,6.077406,0.061350,1
6867,79.725714,129.199219,8.238051,0.062609,1
6868,79.737324,129.199219,8.154498,0.066597,1
6869,79.748934,129.199219,6.123902,0.068683,1
6870,79.760544,129.199219,8.421643,0.093232,1
6871,79.772154,129.199219,3.313424,0.109694,1
6872,79.783764,129.199219,4.487610,0.114673,1
6873,79.795374,,2.736411,0.117177,0
6874,79.806984,129.199219,8.988857,0.104147,1
6875,79.818594,129.199219,9.529997,0.094515,1
6876,79.830204,129.199219,6.650683,0.098449,1
6877,79.841814,129.199219,5.619448,0.101184,1
6878,79.853424,,1.734326,0.100570,0
6879,79.865034,,2.850085,0.100798,0
6880,79.876644,129.199219,4.397029,0.097493,1
6881,79.888254,,1.395962,0.094176,0
6882,79.899864,,2.056379,0.095972,0
6883,79.911474,,2.300019,0.092683,0
6884,79.923084,,2.851417,0.088865,0
6885,79.934694,,2.176008,0.085530,0
6886,79.946304,129.199219,3.885686,0.077807,1
6887,79.957914,258.398438,16.391817,0.073310,1
6888,79.969524,,2.988051,0.070548,0
6889,79.981134,258.398438,14.992493,0.070302,1
6890,79.992744,258.398438,17.904368,0.073367,1
6891,80.004354,258.398438,20.615075,0.076175,1
6892,80.015964,,2.450847,0.077079,0
6893,80.027574,258.398438,18.738824,0.073938,1
6894,80.039184,258.398438,12.534693,0.070800,1
6895,80.050794,,0.372882,0.067779,0
6896,80.062404,,0.746323,0.063400,0
6897,80.074014,,2.272673,0.065494,0
6898,80.085624,,1.731239,0.068166,0
6899,80.097234,,1.206742,0.068245,0
6900,80.108844,258.398438,13.299803,0.069380,1
6901,80.120454,,1.277916,0.067085,0
6902,80.132063,258.398438,10.394229,0.065089,1
6903,80.143673,258.398438,16.956077,0.073164,1
6904,80.155283,258.398438,17.321460,0.102074,1
6905,80.166893,129.199219,3.181876,0.116959,1
6906,80.178503,129.199219,8.396653,0.126483,1
6907,80.190113,129.199219,13.795515,0.122660,1
6908,80.201723,129.199219,10.856977,0.099688,1
6909,80.213333,129.199219,8.399067,0.081103,1
6910,80.224943,129.199219,6.554946,0.060729,1
6911,80.236553,129.199219,3.979820,0.055584,1
6912,80.248163,129.199219,5.023250,0.055682,1
